caseNumber,caseStatus,caseSubmitted,decisionDate,employerName,jobTitle,socCode,socTitle,fullTimePosition,wageFrom,wageTo,wageUnit,prevailingWage,pwUnit,worksiteCity,worksiteState,worksitePostalCode,annualizedWage,sourceFile
I-200-26125-868334,Certified,,2026-05-12T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,187741,,Year,187741,Year,Los Gatos,CA,95032,187741,FY2026_Q3
I-200-26125-868358,Certified,,2026-05-12T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,187741,,Year,187741,Year,Los Gatos,CA,95032,187741,FY2026_Q3
I-200-26125-868455,Certified,,2026-05-12T00:00:00,"Netflix, Inc.",Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,237786,,Year,164403,Year,Los Gatos,CA,95032,237786,FY2026_Q3
I-200-26125-868481,Certified,,2026-05-12T00:00:00,"Netflix, Inc.",Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,237786,,Year,127712,Year,Los Gatos,CA,95032,237786,FY2026_Q3
I-200-26125-869271,Certified,,2026-05-12T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,187741,,Year,187741,Year,Los Gatos,CA,95032,187741,FY2026_Q3
I-200-26125-873184,Certified,,2026-05-12T00:00:00,"Netflix, Inc.",Software Engineering Manager,15-1299.09,Information Technology Project Managers,Y,139298,,Year,139298,Year,Seattle,WA,98104,139298,FY2026_Q3
I-200-26126-873303,Certified,,2026-05-12T00:00:00,"Netflix, Inc.",Reliability Engineer,15-1252.00,Software Developers,Y,175427,,Year,175427,Year,Ashburn,VA,20148,175427,FY2026_Q3
I-200-26126-873736,Certified,,2026-05-13T00:00:00,"Netflix Global, LLC",Data and Insights Project Manager,15-1299.09,Information Technology Project Managers,Y,181293,,Year,181293,Year,Los Gatos,CA,95032,181293,FY2026_Q3
I-200-26128-885452,Certified,,2026-05-15T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,264514,,Year,264514,Year,Los Gatos,CA,95032,264514,FY2026_Q3
I-200-26128-887397,Certified,,2026-05-15T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,264514,,Year,264514,Year,Los Gatos,CA,95032,264514,FY2026_Q3
I-200-26130-891283,Certified,,2026-05-15T00:00:00,"Netflix, Inc.",Applied Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,237786,,Year,127712,Year,Los Gatos,CA,95032,237786,FY2026_Q3
I-200-26131-891563,Certified,,2026-05-18T00:00:00,"Netflix, Inc.",Machine Learning Scientist - Ads,15-1221.00,Computer and Information Research Scientists,Y,237786,,Year,201094,Year,Los Gatos,CA,95032,237786,FY2026_Q3
I-200-26131-891574,Certified,,2026-05-18T00:00:00,"Netflix, Inc.",Intern,15-1221.00,Computer and Information Research Scientists,Y,223579,,Year,110011,Year,New York,NY,10003,223579,FY2026_Q3
I-200-26131-891593,Certified,,2026-05-18T00:00:00,"Netflix, Inc.",Machine Learning Science,15-1221.00,Computer and Information Research Scientists,Y,237786,,Year,164403,Year,Los Gatos,CA,95032,237786,FY2026_Q3
I-200-26131-892329,Certified,,2026-05-18T00:00:00,"Netflix, Inc.",Machine Learning Research Intern,15-2051.00,Data Scientists,Y,275850,,Year,174304,Year,Los Gatos,CA,95032,275850,FY2026_Q3
I-200-26131-892943,Certified,,2026-05-18T00:00:00,"Netflix, Inc.",Software Engineer,15-1252.00,Software Developers,Y,189592,,Year,189592,Year,New York,NY,10003,189592,FY2026_Q3
I-200-26131-893417,Certified,,2026-05-18T00:00:00,"Netflix, Inc.",Statistical Inference Science,15-2041.00,Statisticians,Y,195354,,Year,152610,Year,Los Gatos,CA,95032,195354,FY2026_Q3
I-200-26131-895553,Certified,,2026-05-18T00:00:00,"Netflix, Inc.",Data Engineer,15-2051.00,Data Scientists,Y,275850,,Year,275850,Year,Los Gatos,CA,95032,275850,FY2026_Q3
I-200-26132-897350,Certified,,2026-05-19T00:00:00,"Netflix, Inc.",Security Software Engineer,15-1252.00,Software Developers,Y,226138,,Year,149365,Year,Los Gatos,CA,95032,226138,FY2026_Q3
