caseNumber,caseStatus,caseSubmitted,decisionDate,employerName,jobTitle,socCode,socTitle,fullTimePosition,wageFrom,wageTo,wageUnit,prevailingWage,pwUnit,worksiteCity,worksiteState,worksitePostalCode,annualizedWage,sourceFile
I-200-25084-803135,Certified,,2025-04-01T00:00:00,NVIDIA Corporation,Program Manager,11-3021.00,Computer and Information Systems Managers,Y,251576,304750,Year,251576,Year,Bothell,WA,98012,251576,FY2025_Q3
I-200-25084-803164,Certified,,2025-04-01T00:00:00,NVIDIA Corporation,Mask Design Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,110187,166750,Year,110187,Year,Santa Clara,CA,95051,110187,FY2025_Q3
I-200-25084-803211,Certified,,2025-04-01T00:00:00,NVIDIA Corporation,Engineer Software Quality Test Developer,15-1253.00,Software Quality Assurance Analysts and Testers,Y,133432,184000,Year,133432,Year,Santa Clara,CA,95051,133432,FY2025_Q3
I-200-25084-803232,Certified,,2025-04-01T00:00:00,NVIDIA Corporation,Quality Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,108295,138000,Year,108295,Year,Santa Clara,CA,95051,108295,FY2025_Q3
I-200-25085-803340,Certified,,2025-04-01T00:00:00,NVIDIA Corporation,Mask Design Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,195000,230000,Year,195000,Year,Santa Clara,CA,95051,195000,FY2025_Q3
I-200-25085-803341,Certified,,2025-04-01T00:00:00,NVIDIA Corporation,Senior Director Sales,11-2022.00,Sales Managers,Y,320000,488750,Year,264722,Year,Santa Clara,CA,95051,320000,FY2025_Q3
I-200-25085-804629,Certified,,2025-04-02T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,179982,235750,Year,179982,Year,New York,NY,10003,179982,FY2025_Q3
I-200-25085-804967,Certified,,2025-04-02T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,166366,212750,Year,166366,Year,Santa Clara,CA,95051,166366,FY2025_Q3
I-200-25085-805012,Certified,,2025-04-02T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,190825,264500,Year,190825,Year,Santa Clara,CA,95051,190825,FY2025_Q3
I-200-25085-805018,Certified,,2025-04-02T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,133778,184000,Year,133778,Year,Santa Clara,CA,95051,133778,FY2025_Q3
I-200-25085-805519,Certified - Withdrawn,,2025-05-15T00:00:00,NVIDIA Corporation,Program Manager,11-9041.00,Architectural and Engineering Managers,Y,192000,304750,Year,184350,Year,Wesley Chapel,FL,33543,192000,FY2025_Q3
I-200-25085-805573,Certified - Withdrawn,,2025-05-15T00:00:00,NVIDIA Corporation,Program Manager,15-1299.09,Information Technology Project Managers,Y,192000,304750,Year,122429,Year,Wesley Chapel,FL,33543,192000,FY2025_Q3
I-200-25085-806567,Certified,,2025-04-02T00:00:00,NVIDIA Corporation,Mechanical Engineer,17-2141.00,Mechanical Engineers,Y,181397,201250,Year,181397,Year,Santa Clara,CA,95051,181397,FY2025_Q3
I-200-25085-806621,Certified,,2025-04-02T00:00:00,NVIDIA Corporation,Architect,15-1299.08,Computer Systems Engineers/Architects,Y,148000,235750,Year,136989,Year,Austin,TX,78717,148000,FY2025_Q3
I-200-25090-814192,Certified,,2025-04-07T00:00:00,NVIDIA Corporation,Principal Systems Software Engineer,15-1252.00,Software Developers,Y,272000,425500,Year,155709,Year,Austin,TX,78717,272000,FY2025_Q3
I-200-25090-814264,Certified,,2025-04-07T00:00:00,NVIDIA Corporation,Business Planning,15-2031.00,Operations Research Analysts,Y,107453,149500,Year,107453,Year,Santa Clara,CA,95051,107453,FY2025_Q3
I-200-25090-814299,Certified,,2025-04-07T00:00:00,NVIDIA Corporation,Cyber Security Analyst,15-1212.00,Information Security Analysts,Y,139152,172500,Year,139152,Year,Santa Clara,CA,95051,139152,FY2025_Q3
I-200-25090-814384,Certified,,2025-04-07T00:00:00,NVIDIA Corporation,Supply Chain Planner,17-2112.00,Industrial Engineers,Y,91012,120750,Year,91012,Year,Santa Clara,CA,95051,91012,FY2025_Q3
I-200-25090-814419,Certified,,2025-04-07T00:00:00,NVIDIA Corporation,Human Resources Business Partner,13-1071.00,Human Resources Specialists,Y,91437,132250,Year,91437,Year,Santa Clara,CA,95051,91437,FY2025_Q3
I-200-25090-814491,Certified,,2025-04-07T00:00:00,NVIDIA Corporation,Product Manager,11-2021.00,Marketing Managers,Y,141616,195500,Year,141616,Year,Santa Clara,CA,95051,141616,FY2025_Q3
I-200-25090-814533,Certified,,2025-04-07T00:00:00,NVIDIA Corporation,Director Finance,11-3031.00,Financial Managers,Y,286728,379500,Year,286728,Year,Santa Clara,CA,95051,286728,FY2025_Q3
I-200-25090-814913,Certified,,2025-04-07T00:00:00,NVIDIA Corporation,Software Engineering Manager,11-9041.00,Architectural and Engineering Managers,Y,243256,322000,Year,243256,Year,Santa Clara,CA,95051,243256,FY2025_Q3
I-200-25090-815036,Certified,,2025-04-07T00:00:00,NVIDIA Corporation,Technical Product Marketing Manager,11-9041.00,Architectural and Engineering Managers,Y,208125,287500,Year,208125,Year,Santa Clara,CA,95051,208125,FY2025_Q3
I-200-25090-815512,Certified,,2025-04-07T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,190486,287500,Year,190486,Year,Redmond,WA,98052,190486,FY2025_Q3
I-200-25090-815548,Certified,,2025-04-07T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,168000,264500,Year,154565,Year,Austin,TX,78717,168000,FY2025_Q3
I-200-25090-815676,Certified,,2025-04-07T00:00:00,NVIDIA Corporation,Sales Analyst,15-1211.00,Computer Systems Analysts,Y,160000,253000,Year,147784,Year,Gaithersburg,MD,20878,160000,FY2025_Q3
I-200-25090-815712,Certified,,2025-04-07T00:00:00,NVIDIA Corporation,Senior Mask Design Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,145642,195500,Year,145642,Year,Gilbert,AZ,85233,145642,FY2025_Q3
I-200-25090-815764,Certified,,2025-04-07T00:00:00,NVIDIA Corporation,Test Engineer,15-1253.00,Software Quality Assurance Analysts and Testers,Y,194875,247250,Year,194875,Year,Santa Clara,CA,95051,194875,FY2025_Q3
I-200-25090-815901,Certified,,2025-04-07T00:00:00,NVIDIA Corporation,Engineer Senior Systems Software,15-1252.00,Software Developers,Y,184000,299000,Year,180128,Year,Santa Barbara,CA,93105,184000,FY2025_Q3
I-200-25091-818694,Certified,,2025-04-08T00:00:00,NVIDIA Corporation,Verification Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,168000,264500,Year,136323,Year,Westford,MA,01886,168000,FY2025_Q3
I-200-25091-820479,Certified,,2025-04-08T00:00:00,NVIDIA Corporation,Account Manager,41-9031.00,Sales Engineers,Y,200304,235750,Year,200304,Year,Santa Clara,CA,95051,200304,FY2025_Q3
I-200-25091-820559,Certified,,2025-04-08T00:00:00,NVIDIA Corporation,Designer Human Interface,27-1024.00,Graphic Designers,Y,160000,253000,Year,74922,Year,Vancouver,WA,98662,160000,FY2025_Q3
I-200-25091-820603,Certified,,2025-04-08T00:00:00,NVIDIA Corporation,Account Manager,41-9031.00,Sales Engineers,Y,148000,235750,Year,139468,Year,Santa Clara,CA,95051,148000,FY2025_Q3
I-200-25091-820642,Certified,,2025-04-08T00:00:00,NVIDIA Corporation,Solutions Architect,15-2051.00,Data Scientists,Y,148000,235750,Year,145975,Year,Santa Clara,CA,95051,148000,FY2025_Q3
I-200-25091-820659,Certified,,2025-04-08T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,151819,235750,Year,151819,Year,Holmdel,NJ,07733,151819,FY2025_Q3
I-200-25092-821982,Certified,,2025-04-09T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,190825,264500,Year,190825,Year,Santa Clara,CA,95051,190825,FY2025_Q3
I-200-25092-822014,Certified,,2025-04-09T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,204901,264500,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q3
I-200-25092-822684,Certified,,2025-04-09T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,151091,184000,Year,151091,Year,Santa Clara,CA,95051,151091,FY2025_Q3
I-200-25092-823487,Certified,,2025-04-09T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,204901,310500,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q3
I-200-25092-823782,Certified,,2025-04-09T00:00:00,NVIDIA Corporation,Engineer Senior Physical Design,17-2072.00,"Electronics Engineers, Except Computer",Y,168000,264500,Year,147597,Year,Little Elm,TX,76227,168000,FY2025_Q3
I-200-25092-823854,Certified,,2025-04-09T00:00:00,NVIDIA Corporation,Architect,17-2072.00,"Electronics Engineers, Except Computer",Y,204901,287500,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q3
I-200-25092-823874,Certified,,2025-04-09T00:00:00,NVIDIA Corporation,Senior QA Software Engineer,15-1253.00,Software Quality Assurance Analysts and Testers,Y,194875,287500,Year,194875,Year,Santa Clara,CA,95051,194875,FY2025_Q3
I-200-25092-824803,Certified,,2025-04-09T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,199534,235750,Year,199534,Year,Santa Clara,CA,95051,199534,FY2025_Q3
I-200-25092-825255,Certified,,2025-04-09T00:00:00,NVIDIA Corporation,Verification Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,204901,310500,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q3
I-200-25092-825257,Certified,,2025-04-09T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,133778,184000,Year,133778,Year,Santa Clara,CA,95051,133778,FY2025_Q3
I-200-25092-825258,Certified,,2025-04-09T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,178006,212750,Year,178006,Year,Santa Clara,CA,95051,178006,FY2025_Q3
I-200-25092-825310,Certified,,2025-04-09T00:00:00,NVIDIA Corporation,Principal Systems Software Engineer,15-1252.00,Software Developers,Y,272000,425500,Year,190486,Year,Redmond,WA,98052,272000,FY2025_Q3
I-200-25092-825315,Certified,,2025-04-09T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,226158,356500,Year,226158,Year,Santa Clara,CA,95051,226158,FY2025_Q3
I-200-25092-825354,Certified,,2025-04-09T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,201467,287500,Year,201467,Year,Santa Clara,CA,95051,201467,FY2025_Q3
I-200-25092-825393,Certified,,2025-04-09T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,226158,287500,Year,226158,Year,Santa Clara,CA,95051,226158,FY2025_Q3
I-200-25092-825434,Certified,,2025-04-09T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,172931,189750,Year,172931,Year,Santa Clara,CA,95051,172931,FY2025_Q3
I-200-25092-825453,Certified,,2025-04-09T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,169905,235750,Year,169905,Year,Santa Clara,CA,95051,169905,FY2025_Q3
I-200-25092-825495,Certified,,2025-04-09T00:00:00,NVIDIA Corporation,Signal Integrity Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,204901,264500,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q3
I-200-25092-825560,Certified,,2025-04-09T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,226158,287500,Year,226158,Year,Santa Clara,CA,95051,226158,FY2025_Q3
I-200-25092-825575,Certified,,2025-04-09T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,141650,189750,Year,141650,Year,Santa Clara,CA,95051,141650,FY2025_Q3
I-200-25092-825590,Certified,,2025-04-09T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,166366,212750,Year,166366,Year,Santa Clara,CA,95051,166366,FY2025_Q3
I-200-25093-827680,Certified,,2025-04-10T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,141650,189750,Year,141650,Year,Santa Clara,CA,95051,141650,FY2025_Q3
I-200-25093-828645,Certified,,2025-04-10T00:00:00,NVIDIA Corporation,Physical Design Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,204901,264500,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q3
I-200-25093-829300,Certified,,2025-04-10T00:00:00,NVIDIA Corporation,Solutions Architect,11-2021.00,Marketing Managers,Y,224000,356500,Year,195115,Year,Santa Clara,CA,95051,224000,FY2025_Q3
I-200-25093-830763,Certified,,2025-04-10T00:00:00,NVIDIA Corporation,Accountant,13-2011.00,Accountants and Auditors,Y,123864,143750,Year,123864,Year,Santa Clara,CA,95051,123864,FY2025_Q3
I-200-25094-830823,Certified,,2025-04-10T00:00:00,NVIDIA Corporation,Product Manager,11-2021.00,Marketing Managers,Y,226179,327750,Year,226179,Year,Seattle,WA,98103,226179,FY2025_Q3
I-200-25094-833128,Certified,,2025-04-11T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,168000,264500,Year,136323,Year,Westford,MA,01886,168000,FY2025_Q3
I-200-25094-833622,Certified,,2025-04-11T00:00:00,NVIDIA Corporation,Manager Software Engineering,11-3021.00,Computer and Information Systems Managers,Y,294299,391000,Year,294299,Year,Santa Clara,CA,95051,294299,FY2025_Q3
I-200-25094-834604,Certified,,2025-04-11T00:00:00,NVIDIA Corporation,Engineer SW,15-1252.00,Software Developers,Y,108826,184000,Year,108826,Year,Austin,TX,78744,108826,FY2025_Q3
I-200-25094-834653,Certified,,2025-04-11T00:00:00,NVIDIA Corporation,Distinguished Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,308000,471500,Year,166941,Year,San Diego,CA,92127,308000,FY2025_Q3
I-200-25094-834654,Certified,,2025-04-11T00:00:00,NVIDIA Corporation,Manager Systems Software,11-3021.00,Computer and Information Systems Managers,Y,216590,287500,Year,216590,Year,Santa Clara,CA,95051,216590,FY2025_Q3
I-200-25094-834703,Certified,,2025-04-11T00:00:00,NVIDIA Corporation,Mask Design Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,170272,195500,Year,170272,Year,Santa Clara,CA,95051,170272,FY2025_Q3
I-200-25094-834741,Certified,,2025-04-11T00:00:00,NVIDIA Corporation,Manager Systems Software,11-3021.00,Computer and Information Systems Managers,Y,255445,356500,Year,255445,Year,Santa Clara,CA,95051,255445,FY2025_Q3
I-200-25094-834742,Certified,,2025-04-11T00:00:00,NVIDIA Corporation,"Architect, Hardware",17-2061.00,Computer Hardware Engineers,Y,156363,235750,Year,156363,Year,Santa Clara,CA,95051,156363,FY2025_Q3
I-200-25094-834804,Certified,,2025-04-11T00:00:00,NVIDIA Corporation,CAD Engineer,17-2072.00,"Electronics Engineers, Except Computer",Y,196000,310500,Year,154565,Year,Austin,TX,78717,196000,FY2025_Q3
I-200-25095-834877,Certified,,2025-04-11T00:00:00,NVIDIA Corporation,Account Manager,41-9031.00,Sales Engineers,Y,148000,235750,Year,139468,Year,Santa Clara,CA,95051,148000,FY2025_Q3
I-200-25097-838031,Certified,,2025-04-14T00:00:00,NVIDIA Corporation,"Manager, Engineering",11-9041.00,Architectural and Engineering Managers,Y,224000,356500,Year,208125,Year,Santa Clara,CA,95051,224000,FY2025_Q3
I-200-25097-838083,Certified,,2025-04-14T00:00:00,NVIDIA Corporation,Manager Systems Software,11-9041.00,Architectural and Engineering Managers,Y,224000,356500,Year,208125,Year,Santa Clara,CA,95051,224000,FY2025_Q3
I-200-25097-838227,Certified,,2025-04-14T00:00:00,NVIDIA Corporation,Program Manager,19-3092.00,Geographers,Y,75462,109250,Year,73237,Year,Santa Clara,CA,95051,75462,FY2025_Q3
I-200-25097-838236,Certified,,2025-04-14T00:00:00,NVIDIA Corporation,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,224682,299000,Year,224682,Year,Santa Clara,CA,95051,224682,FY2025_Q3
I-200-25097-839497,Certified,,2025-04-14T00:00:00,NVIDIA Corporation,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,191922,258750,Year,191922,Year,Santa Clara,CA,95051,191922,FY2025_Q3
I-200-25097-839584,Certified,,2025-04-14T00:00:00,NVIDIA Corporation,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,257421,356500,Year,257421,Year,Santa Clara,CA,95051,257421,FY2025_Q3
I-200-25097-839610,Certified,,2025-04-14T00:00:00,NVIDIA Corporation,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,159182,172500,Year,159182,Year,Santa Clara,CA,95051,159182,FY2025_Q3
I-200-25097-839728,Certified,,2025-04-14T00:00:00,NVIDIA Corporation,Software Engineer,15-1252.00,Software Developers,Y,169905,235750,Year,169905,Year,Santa Clara,CA,95051,169905,FY2025_Q3
I-200-25097-839746,Certified,,2025-04-14T00:00:00,NVIDIA Corporation,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,159182,212750,Year,159182,Year,Santa Clara,CA,95051,159182,FY2025_Q3
I-200-25098-839761,Certified,,2025-04-14T00:00:00,NVIDIA Corporation,Program Manager (Technical),11-9041.00,Architectural and Engineering Managers,Y,184429,253000,Year,184429,Year,Santa Clara,CA,95051,184429,FY2025_Q3
I-200-25098-844123,Certified,,2025-04-15T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,178006,212750,Year,178006,Year,Santa Clara,CA,95051,178006,FY2025_Q3
I-200-25098-844274,Certified,,2025-04-15T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,124197,161000,Year,124197,Year,Santa Clara,CA,95051,124197,FY2025_Q3
I-200-25098-844340,Certified,,2025-04-15T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,151091,184000,Year,151091,Year,Santa Clara,CA,95051,151091,FY2025_Q3
I-200-25098-844434,Certified,,2025-04-15T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,204901,310500,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q3
I-200-25099-844501,Certified,,2025-04-15T00:00:00,NVIDIA Corporation,Research Scientist,15-1221.00,Computer and Information Research Scientists,Y,160000,276000,Year,113693,Year,New York,NY,10003,160000,FY2025_Q3
I-200-25099-845976,Certified,,2025-04-16T00:00:00,NVIDIA Corporation,Solutions Architect,41-9031.00,Sales Engineers,Y,200304,287500,Year,200304,Year,Santa Clara,CA,95051,200304,FY2025_Q3
I-200-25099-846101,Certified,,2025-04-16T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,151091,184000,Year,151091,Year,Santa Clara,CA,95051,151091,FY2025_Q3
I-200-25099-846312,Certified,,2025-04-16T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,204901,264500,Year,204901,Year,Santa Clara,CA,95051,204901,FY2025_Q3
I-200-25099-846558,Certified,,2025-04-16T00:00:00,NVIDIA Corporation,Architect Senior,17-2072.00,"Electronics Engineers, Except Computer",N,184000,287500,Year,135491,Year,Ridgefield,WA,98642,,FY2025_Q3
I-200-25099-846596,Certified,,2025-04-16T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,178006,212750,Year,178006,Year,Santa Clara,CA,95051,178006,FY2025_Q3
I-200-25099-846634,Certified,,2025-04-16T00:00:00,NVIDIA Corporation,"Hardware Engineer, Electronics",17-2072.00,"Electronics Engineers, Except Computer",Y,204901,264500,Month,204901,Year,Santa Clara,CA,95051,,FY2025_Q3
